,timestamp,Date,Hour,METEO_MT_90_rIrradiation,METEO_MT_25_rIrradiation,Panasonic_90_rPmpp,kWh,Panasonic_25_rPmpp,kWh.1,FirstSolar_90_rPmpp,kWh.2,FirstSolar_25_rPmpp,kWh.3,Temperature,Global_Radiation,Humidity,Wind Direction,Wind Speed
0,2018-08-01 00:00:00,8/1/2018,0:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16,0.0,47.515,256.172,0.8541
1,2018-08-01 00:15:00,8/1/2018,0:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,50.678000000000004,281.754,0.9295
2,2018-08-01 00:30:00,8/1/2018,0:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,57.076,286.4598,1.0959999999999999
3,2018-08-01 00:45:00,8/1/2018,0:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15,0.0,66.164,259.4678,1.0808
4,2018-08-01 01:00:00,8/1/2018,1:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,74.87899999999999,257.0749,0.8298
5,2018-08-01 01:15:00,8/1/2018,1:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,0.0,78.188,225.6972,0.5855
6,2018-08-01 01:30:00,8/1/2018,1:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.56,0.0,78.119,268.1313,0.5609
7,2018-08-01 01:45:00,8/1/2018,1:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,79.59,259.1354,0.6871
8,2018-08-01 02:00:00,8/1/2018,2:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,0.0,83.68799999999999,284.9634,0.3886
9,2018-08-01 02:15:00,8/1/2018,2:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67,0.0,86.23299999999999,190.3563,0.4668
10,2018-08-01 02:30:00,8/1/2018,2:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17,0.0,82.84100000000001,117.62899999999999,0.4929
11,2018-08-01 02:45:00,8/1/2018,2:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,0.0,83.285,136.5054,0.6199
12,2018-08-01 03:00:00,8/1/2018,3:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31,0.0,84.102,123.4338,0.6374
13,2018-08-01 03:15:00,8/1/2018,3:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.0,87.611,97.639,0.7291
14,2018-08-01 03:30:00,8/1/2018,3:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,0.0,89.986,94.5284,0.8067
15,2018-08-01 03:45:00,8/1/2018,3:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.04,0.0,91.501,91.2917,0.5947
16,2018-08-01 04:00:00,8/1/2018,4:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,92.455,91.9297,0.4737
17,2018-08-01 04:15:00,8/1/2018,4:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.0,92.57799999999999,107.3799,1.0827
18,2018-08-01 04:30:00,8/1/2018,4:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32,0.0,92.855,97.0955,1.4423
19,2018-08-01 04:45:00,8/1/2018,4:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,92.95299999999999,104.0309,1.5933
20,2018-08-01 05:00:00,8/1/2018,5:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,93.25399999999999,101.6709,1.2044
21,2018-08-01 05:15:00,8/1/2018,5:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,92.866,104.3569,1.1658
22,2018-08-01 05:30:00,8/1/2018,5:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,0.0,93.001,138.0702,0.5783
23,2018-08-01 05:45:00,8/1/2018,5:45,6.319,9.864,0.231,5.775e-05,1.5959999999999999,0.000399,0.0,0.0,0.0,0.0,26.27,6.773,92.765,200.0086,0.5770000000000001
24,2018-08-01 06:00:00,8/1/2018,6:00,18.227,27.347,2.16,0.00054,3.4819999999999998,0.0008705,0.0,0.0,0.0,0.0,26.46,26.276999999999997,92.29700000000001,166.7933,0.5634
25,2018-08-01 06:15:00,8/1/2018,6:15,32.524,47.102,5.202000000000001,0.0013005,9.907,0.00247675,0.68,0.00016999999999999999,1.385,0.00034625,27.21,52.321999999999996,91.676,182.2897,0.7355
26,2018-08-01 06:30:00,8/1/2018,6:30,47.077,68.413,11.312999999999999,0.00282825,16.627,0.00415675,2.6710000000000003,0.00066775,3.037,0.00075925,27.99,82.415,91.081,199.3474,0.9168
27,2018-08-01 06:45:00,8/1/2018,6:45,56.478,88.506,14.522,0.0036305,22.421,0.00560525,3.69,0.0009224999999999999,6.117000000000001,0.00152925,28.22,100.584,90.941,186.1569,0.9646
28,2018-08-01 07:00:00,8/1/2018,7:00,80.515,127.01,20.925,0.00523125,32.103,0.00802575,5.492999999999999,0.00137325,9.869,0.00246725,28.39,144.658,91.45299999999999,181.00599999999997,0.7788
29,2018-08-01 07:15:00,8/1/2018,7:15,103.54299999999999,164.699,27.08,0.00677,41.442,0.0103605,9.006,0.0022515,13.832,0.0034579999999999997,28.69,189.12900000000002,91.34100000000001,171.9425,0.8356
30,2018-08-01 07:30:00,8/1/2018,7:30,122.329,217.963,32.981,0.00824525,55.826,0.0139565,11.376,0.002844,18.442999999999998,0.00461075,29.05,265.072,90.37200000000001,130.2979,1.2193
31,2018-08-01 07:45:00,8/1/2018,7:45,138.22299999999998,271.988,37.247,0.00931175,70.771,0.01769275,13.499,0.00337475,23.655,0.00591375,29.67,333.214,86.425,138.941,1.4837
32,2018-08-01 08:00:00,8/1/2018,8:00,154.377,327.208,42.272,0.010568000000000001,85.566,0.0213915,16.082,0.0040205,29.373,0.00734325,31.12,389.75800000000004,76.67399999999999,170.9581,1.0847
33,2018-08-01 08:15:00,8/1/2018,8:15,170.00900000000001,390.386,47.011,0.01175275,101.704,0.025426,18.647000000000002,0.00466175,35.089,0.00877225,32.4,452.78,67.796,163.7954,1.3603
34,2018-08-01 08:30:00,8/1/2018,8:30,183.285,452.327,51.06399999999999,0.012766,118.146,0.0295365,21.3,0.005325,40.675,0.01016875,33.72,517.503,58.876999999999995,131.161,1.7847
35,2018-08-01 08:45:00,8/1/2018,8:45,194.63400000000001,504.992,54.533,0.01363325,133.496,0.033374,24.021,0.00600525,46.299,0.01157475,35.11,570.83,48.28,131.162,2.1207
36,2018-08-01 09:00:00,8/1/2018,9:00,203.315,553.478,57.67100000000001,0.01441775,145.484,0.036371,26.566,0.006641500000000001,51.66,0.012915000000000001,36.26,614.614,36.760999999999996,133.4131,2.2894
37,2018-08-01 09:15:00,8/1/2018,9:15,208.92,588.92,59.225,0.01480625,153.967,0.03849175,29.221999999999998,0.0073055,56.81399999999999,0.014203499999999999,37.49,646.424,27.229,125.2565,2.2759
38,2018-08-01 09:30:00,8/1/2018,9:30,227.32299999999998,655.643,64.61,0.0161525,170.53799999999998,0.042634500000000006,31.627,0.00790675,61.577,0.01539425,38.66,712.705,23.135,124.29,2.5603
39,2018-08-01 09:45:00,8/1/2018,9:45,238.828,700.455,68.678,0.0171695,180.864,0.045216,34.167,0.00854175,66.055,0.01651375,39.58,753.1489999999999,19.519000000000002,138.2893,2.1546
40,2018-08-01 10:00:00,8/1/2018,10:00,247.81400000000002,740.527,71.988,0.017997,190.11700000000002,0.04752925,36.407,0.00910175,70.094,0.0175235,40.75,792.705,13.665999999999999,134.9123,1.7892
41,2018-08-01 10:15:00,8/1/2018,10:15,257.611,778.775,74.883,0.01872075,198.705,0.04967625,38.333,0.00958325,73.47,0.018367500000000002,41.56,826.451,11.669,169.6762,1.3432
42,2018-08-01 10:30:00,8/1/2018,10:30,269.4,814.184,78.204,0.019551,206.475,0.05161875,40.107,0.01002675,76.563,0.01914075,42.49,862.387,10.201,185.9019,1.5155
43,2018-08-01 10:45:00,8/1/2018,10:45,278.087,846.013,80.585,0.02014625,213.702,0.0534255,41.522,0.0103805,78.617,0.01965425,43.34,893.692,6.914,206.9743,2.022
44,2018-08-01 11:00:00,8/1/2018,11:00,286.865,876.535,82.844,0.020711,219.485,0.05487125,42.701,0.01067525,80.352,0.020087999999999998,44.12,920.564,4.559,232.6252,1.6267
45,2018-08-01 11:15:00,8/1/2018,11:15,295.668,896.077,85.046,0.021261500000000003,223.93,0.055982500000000004,43.763999999999996,0.010941,81.95700000000001,0.02048925,44.96,939.8839999999999,2.759,224.2533,1.6937
46,2018-08-01 11:30:00,8/1/2018,11:30,305.123,902.28,87.634,0.0219085,227.078,0.05676950000000001,44.553999999999995,0.0111385,83.20200000000001,0.0208005,45.54,947.814,3.148,226.6815,2.1888
47,2018-08-01 11:45:00,8/1/2018,11:45,311.26599999999996,912.635,89.575,0.02239375,230.66099999999997,0.05766525,45.081,0.01127025,83.81200000000001,0.020953,45.29,954.1289999999999,8.68,283.8484,2.9271
48,2018-08-01 12:00:00,8/1/2018,12:00,313.564,916.736,90.40100000000001,0.02260025,232.66,0.058164999999999994,45.405,0.01135125,84.045,0.02101125,44.57,960.557,12.407,290.1598,2.8859
49,2018-08-01 12:15:00,8/1/2018,12:15,313.927,913.065,90.84100000000001,0.02271025,232.64700000000002,0.05816175,45.738,0.0114345,85.391,0.02134775,44.23,958.887,14.685,278.3855,2.9131
50,2018-08-01 12:30:00,8/1/2018,12:30,313.022,911.398,90.385,0.02259625,231.324,0.057830999999999994,45.488,0.011372,85.005,0.02125125,44.17,957.872,14.744000000000002,286.5703,2.7569999999999997
51,2018-08-01 12:45:00,8/1/2018,12:45,311.10900000000004,902.739,89.91,0.0224775,229.08599999999998,0.0572715,44.943000000000005,0.01123575,83.425,0.02085625,44.55,950.2869999999999,14.119000000000002,276.6812,2.4516
52,2018-08-01 13:00:00,8/1/2018,13:00,308.129,895.286,89.109,0.02227725,226.53400000000002,0.0566335,44.405,0.01110125,82.70700000000001,0.02067675,44.95,943.863,13.562000000000001,281.3407,2.2639
53,2018-08-01 13:15:00,8/1/2018,13:15,299.819,869.915,87.00399999999999,0.021751,221.805,0.05545125,43.896,0.010974,82.163,0.02054075,45.14,924.518,13.215,266.7051,2.4378
54,2018-08-01 13:30:00,8/1/2018,13:30,294.467,844.198,85.37200000000001,0.021343,215.00400000000002,0.053751,42.907,0.01072675,80.571,0.02014275,45.12,902.169,15.31,291.7643,2.5557
55,2018-08-01 13:45:00,8/1/2018,13:45,287.849,809.818,83.25200000000001,0.020812999999999998,205.993,0.05149825,41.33,0.0103325,77.672,0.019418,44.06,865.225,21.570999999999998,298.7466,2.6021
56,2018-08-01 14:00:00,8/1/2018,14:00,279.754,785.692,81.423,0.02035575,201.388,0.050347,39.703,0.00992575,74.843,0.01871075,43.46,846.387,23.671999999999997,300.4169,2.5669
57,2018-08-01 14:15:00,8/1/2018,14:15,268.967,748.647,78.457,0.01961425,192.53400000000002,0.048133499999999996,38.135,0.00953375,72.289,0.01807225,43.33,811.872,25.447,298.9877,2.4592
58,2018-08-01 14:30:00,8/1/2018,14:30,257.348,703.487,75.40100000000001,0.01885025,182.907,0.04572675,36.024,0.009006,68.336,0.017084000000000002,42.68,770.0239999999999,27.804000000000002,311.931,2.5663
59,2018-08-01 14:45:00,8/1/2018,14:45,249.44799999999998,662.849,72.32,0.018080000000000002,172.832,0.043207999999999996,33.763000000000005,0.00844075,63.968999999999994,0.01599225,42.27,729.682,30.160999999999998,312.5017,2.6015
60,2018-08-01 15:00:00,8/1/2018,15:00,240.247,616.568,69.238,0.0173095,161.843,0.04046075,31.27,0.0078175,59.001999999999995,0.0147505,41.95,688.303,31.049,299.1509,2.7415
61,2018-08-01 15:15:00,8/1/2018,15:15,229.625,570.813,65.758,0.016439500000000003,150.16,0.03754,28.807,0.00720175,53.645,0.01341125,41.94,644.1669999999999,30.862,303.0219,2.3016
62,2018-08-01 15:30:00,8/1/2018,15:30,218.537,519.745,62.667,0.01566675,137.42700000000002,0.03435675,26.592,0.006648,49.343999999999994,0.012336,41.52,593.19,31.633000000000003,307.9458,2.3056
63,2018-08-01 15:45:00,8/1/2018,15:45,204.798,466.765,58.585,0.01464625,123.39399999999999,0.0308485,23.948,0.005987,44.052,0.011013,41.8,542.599,31.154,293.855,2.8615
64,2018-08-01 16:00:00,8/1/2018,16:00,191.18200000000002,419.966,54.728,0.013682,111.085,0.02777125,21.421999999999997,0.0053555,38.681999999999995,0.0096705,41.47,495.92900000000003,32.169000000000004,298.92400000000004,2.7476
65,2018-08-01 16:15:00,8/1/2018,16:15,175.43,369.6,50.458,0.012614499999999999,98.54700000000001,0.02463675,19.102,0.0047755,33.56,0.00839,41.22,446.527,32.926,304.757,2.2230000000000003
66,2018-08-01 16:30:00,8/1/2018,16:30,159.37,321.732,45.966,0.0114915,85.95200000000001,0.021488,16.68,0.00417,28.386999999999997,0.00709675,41.13,399.269,33.534,300.9297,2.6948
67,2018-08-01 16:45:00,8/1/2018,16:45,140.497,268.176,40.686,0.0101715,71.814,0.0179535,14.155,0.00353875,23.584,0.005896,40.62,342.25800000000004,34.83,304.062,2.2027
68,2018-08-01 17:00:00,8/1/2018,17:00,122.465,221.139,35.41,0.008852500000000001,58.853,0.01471325,11.717,0.00292925,18.783,0.00469575,40.44,291.445,34.88,304.6226,2.5808
69,2018-08-01 17:15:00,8/1/2018,17:15,106.40700000000001,180.771,30.901,0.00772525,48.06100000000001,0.01201525,8.172,0.002043,14.341,0.00358525,39.99,248.93099999999998,34.568000000000005,303.8108,1.8928
70,2018-08-01 17:30:00,8/1/2018,17:30,89.07,140.953,25.9,0.006475,37.277,0.00931925,4.242,0.0010605,9.59,0.0023975000000000003,39.82,203.456,33.635,299.0082,1.9432
71,2018-08-01 17:45:00,8/1/2018,17:45,72.557,105.714,20.641,0.00516025,27.873,0.00696825,3.005,0.00075125,5.845,0.00146125,39.86,159.433,31.660999999999998,298.6519,1.7079
72,2018-08-01 18:00:00,8/1/2018,18:00,54.695,74.062,15.204,0.0038009999999999997,19.344,0.004836,1.143,0.00028575,2.972,0.000743,39.56,112.84200000000001,31.508000000000003,306.32,2.0681
73,2018-08-01 18:15:00,8/1/2018,18:15,36.583,49.499,7.671,0.00191775,12.286,0.0030715,0.674,0.0001685,1.2790000000000001,0.00031975,38.87,69.204,33.293,311.2436,1.8154
74,2018-08-01 18:30:00,8/1/2018,18:30,20.8,28.838,4.253,0.00106325,3.6010000000000004,0.00090025,0.226,5.65e-05,0.8690000000000001,0.00021725,38.36,35.673,34.635999999999996,310.3136,1.5445
75,2018-08-01 18:45:00,8/1/2018,18:45,8.373,12.032,1.294,0.0003235,1.3159999999999998,0.00032900000000000003,0.0,0.0,0.0,0.0,37.65,11.27,38.477,315.0413,1.371
76,2018-08-01 19:00:00,8/1/2018,19:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15,0.0,40.001999999999995,302.9044,1.1992
77,2018-08-01 19:15:00,8/1/2018,19:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77,0.0,41.54600000000001,302.8973,1.4048
78,2018-08-01 19:30:00,8/1/2018,19:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0.0,43.656000000000006,303.5667,1.2786
79,2018-08-01 19:45:00,8/1/2018,19:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95,0.0,44.976000000000006,310.5531,1.1511
80,2018-08-01 20:00:00,8/1/2018,20:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,46.428000000000004,304.1468,1.0489
81,2018-08-01 20:15:00,8/1/2018,20:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,48.108000000000004,298.4082,1.444
82,2018-08-01 20:30:00,8/1/2018,20:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59,0.0,51.706,302.2057,1.8151
83,2018-08-01 20:45:00,8/1/2018,20:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97,0.0,55.489,297.9235,1.5536
84,2018-08-01 21:00:00,8/1/2018,21:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,0.0,57.93,299.3365,1.4614
85,2018-08-01 21:15:00,8/1/2018,21:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.21,0.0,59.318000000000005,294.0194,1.3948
86,2018-08-01 21:30:00,8/1/2018,21:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,0.0,60.559,281.0096,1.2031
87,2018-08-01 21:45:00,8/1/2018,21:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44,0.0,62.854,274.7595,1.4477
88,2018-08-01 22:00:00,8/1/2018,22:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.98,0.0,65.422,278.3001,1.5251
89,2018-08-01 22:15:00,8/1/2018,22:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.61,0.0,68.327,267.0639,1.3749
90,2018-08-01 22:30:00,8/1/2018,22:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37,0.0,70.55,260.5591,1.2692
91,2018-08-01 22:45:00,8/1/2018,22:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83,0.0,71.807,250.8362,1.4719
92,2018-08-01 23:00:00,8/1/2018,23:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.59,0.0,74.854,255.6341,1.4404
93,2018-08-01 23:15:00,8/1/2018,23:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,0.0,70.868,262.2038,1.4709
94,2018-08-01 23:30:00,8/1/2018,23:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.0,27.45,266.705,1.534
95,2018-08-01 23:45:00,8/1/2018,23:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,0.0,84.086,278.9823,1.7373
96,2018-08-02 00:00:00,8/1/2018,0:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71,0.0,83.18,277.7819,1.0624
97,2018-08-02 00:15:00,8/2/2018,0:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.47,0.0,84.421,281.6792,1.1924
98,2018-08-02 00:30:00,8/2/2018,0:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,0.0,88.454,266.195,0.9853
99,2018-08-02 00:45:00,8/2/2018,0:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,89.005,255.8024,0.8399
100,2018-08-02 01:00:00,8/2/2018,1:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12,0.0,86.665,224.8969,0.56
101,2018-08-02 01:15:00,8/2/2018,1:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,90.053,233.7257,0.7652
102,2018-08-02 01:30:00,8/2/2018,1:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,0.0,90.23,139.179,0.8420000000000001
103,2018-08-02 01:45:00,8/2/2018,1:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26,0.0,89.98100000000001,129.3718,0.7065
104,2018-08-02 02:00:00,8/2/2018,2:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18,0.0,89.96700000000001,133.0259,0.8225
105,2018-08-02 02:15:00,8/2/2018,2:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,90.259,154.0674,0.7439
106,2018-08-02 02:30:00,8/2/2018,2:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.34,0.0,90.721,178.2027,0.6763
107,2018-08-02 02:45:00,8/2/2018,2:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,0.0,91.134,193.3869,0.6445
108,2018-08-02 03:00:00,8/2/2018,3:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88,0.0,92.00200000000001,175.592,0.7529
109,2018-08-02 03:15:00,8/2/2018,3:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.0,92.615,122.5714,1.0253
110,2018-08-02 03:30:00,8/2/2018,3:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,93.11,113.3888,1.1378
111,2018-08-02 03:45:00,8/2/2018,3:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67,0.0,93.44200000000001,118.066,1.6296
112,2018-08-02 04:00:00,8/2/2018,4:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59,0.0,93.63799999999999,119.2035,1.5899
113,2018-08-02 04:15:00,8/2/2018,4:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.55,0.0,93.831,122.2341,1.2465
114,2018-08-02 04:30:00,8/2/2018,4:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44,0.0,93.804,123.4043,1.4669999999999999
115,2018-08-02 04:45:00,8/2/2018,4:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,0.0,93.999,127.8976,1.5421
116,2018-08-02 05:00:00,8/2/2018,5:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46,0.0,93.98700000000001,124.2209,1.6723
117,2018-08-02 05:15:00,8/2/2018,5:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41,0.0,90.75299999999999,142.5938,0.8729
118,2018-08-02 05:30:00,8/2/2018,5:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.16,0.0,93.84,135.1186,0.7336
119,2018-08-02 05:45:00,8/2/2018,5:45,0.0,5.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,3.6710000000000003,93.961,158.7625,0.6956
120,2018-08-02 06:00:00,8/2/2018,6:00,10.466,17.652,1.232,0.000308,2.1180000000000003,0.0005295,0.0,0.0,0.0,0.0,28.09,15.352,94.02799999999999,133.4883,0.8918
121,2018-08-02 06:15:00,8/2/2018,6:15,23.866,38.635,4.308,0.001077,7.0089999999999995,0.00175225,0.5529999999999999,0.00013825,1.186,0.0002965,28.13,37.637,93.96600000000001,146.9719,0.9246
122,2018-08-02 06:30:00,8/2/2018,6:30,38.749,62.451,7.577000000000001,0.00189425,14.54,0.003635,1.838,0.0004595,3.1510000000000002,0.00078775,28.18,64.959,94.06200000000001,145.7463,0.9044
123,2018-08-02 06:45:00,8/2/2018,6:45,61.113,94.616,15.370999999999999,0.00384275,23.666,0.0059165,3.036,0.000759,5.901,0.00147525,28.34,109.266,94.094,138.2858,1.0039
124,2018-08-02 07:00:00,8/2/2018,7:00,81.719,129.72,21.461,0.00536525,34.003,0.00850075,5.441,0.00136025,9.408,0.002352,28.61,161.595,94.01299999999999,138.6578,1.0277
125,2018-08-02 07:15:00,8/2/2018,7:15,101.759,167.733,26.866,0.0067165,43.277,0.01081925,7.877999999999999,0.0019695,13.482999999999999,0.00337075,28.61,185.516,93.314,152.5486,0.8727
126,2018-08-02 07:30:00,8/2/2018,7:30,121.745,212.851,32.306999999999995,0.00807675,55.38,0.013845,11.352,0.002838,17.926,0.004481499999999999,28.73,259.467,92.54799999999999,171.8975,1.1348
127,2018-08-02 07:45:00,8/2/2018,7:45,139.67700000000002,259.964,37.876,0.009469,68.848,0.017212,13.98,0.0034950000000000003,23.204,0.005801,29.34,311.783,89.215,177.6946,1.123
128,2018-08-02 08:00:00,8/2/2018,8:00,156.576,312.38,42.876999999999995,0.01071925,82.70100000000001,0.02067525,16.57,0.0041424999999999995,28.656999999999996,0.00716425,30.7,365.62800000000004,81.29,187.7269,1.137
129,2018-08-02 08:15:00,8/2/2018,8:15,172.797,368.649,47.74,0.011935,97.984,0.024496,19.195999999999998,0.004799,34.355,0.00858875,31.9,424.249,76.001,192.3967,1.1362
130,2018-08-02 08:30:00,8/2/2018,8:30,187.75099999999998,424.806,52.196000000000005,0.013049000000000002,112.62700000000001,0.02815675,21.9,0.005475,39.967,0.00999175,32.74,478.26800000000003,72.523,191.1017,1.2054
131,2018-08-02 08:45:00,8/2/2018,8:45,202.37,478.121,56.643,0.01416075,127.102,0.0317755,24.631999999999998,0.006157999999999999,45.593999999999994,0.0113985,33.41,532.524,68.23899999999999,177.924,1.1631
132,2018-08-02 09:00:00,8/2/2018,9:00,215.465,531.804,60.343,0.01508575,141.918,0.035479500000000004,27.366999999999997,0.00684175,50.871,0.01271775,34.36,582.599,61.799,187.7559,1.2544
133,2018-08-02 09:15:00,8/2/2018,9:15,226.889,583.184,64.028,0.016007,155.745,0.03893625,29.945,0.00748625,55.617,0.01390425,35.56,634.46,49.548,174.7661,1.2186
134,2018-08-02 09:30:00,8/2/2018,9:30,238.047,634.218,68.312,0.017078,168.74200000000002,0.0421855,32.634,0.008158499999999999,60.563,0.01514075,36.59,684.9010000000001,37.705,172.4962,1.4688
135,2018-08-02 09:45:00,8/2/2018,9:45,247.61900000000003,674.761,71.82300000000001,0.01795575,179.14700000000002,0.04478675,35.073,0.00876825,65.14699999999999,0.01628675,37.85,724.5360000000001,26.750999999999998,157.7212,1.5061
136,2018-08-02 10:00:00,8/2/2018,10:00,258.048,715.643,75.391,0.01884775,189.21099999999998,0.04730275,37.31,0.0093275,69.32300000000001,0.01733075,38.94,762.6089999999999,17.715,161.9628,1.8727
137,2018-08-02 10:15:00,8/2/2018,10:15,267.056,757.105,78.059,0.01951475,198.842,0.049710500000000005,39.156,0.009789,72.789,0.01819725,39.85,801.209,16.327,170.0888,1.5345
138,2018-08-02 10:30:00,8/2/2018,10:30,276.28700000000003,787.839,80.464,0.020116,205.636,0.051409,40.91,0.0102275,75.952,0.018987999999999998,40.56,830.4060000000001,15.892000000000001,194.94099999999997,1.7269999999999999
139,2018-08-02 10:45:00,8/2/2018,10:45,286.461,817.393,83.251,0.02081275,212.21400000000003,0.053053499999999996,42.413000000000004,0.01060325,78.40100000000001,0.01960025,40.89,857.8380000000001,17.586,189.4125,1.6765
140,2018-08-02 11:00:00,8/2/2018,11:00,295.643,845.126,85.749,0.02143725,218.278,0.05456950000000001,43.663000000000004,0.01091575,80.328,0.020082,41.22,884.58,18.879,213.7462,1.788
141,2018-08-02 11:15:00,8/2/2018,11:15,301.877,863.084,87.675,0.02191875,222.715,0.05567875,44.861999999999995,0.0112155,82.064,0.020516,41.69,904.518,18.11,218.4362,2.0364
142,2018-08-02 11:30:00,8/2/2018,11:30,307.445,879.547,88.991,0.02224775,226.34599999999998,0.0565865,45.79,0.0114475,83.469,0.02086725,41.71,920.7510000000001,18.79,213.3507,1.825
